Estacion,Fecha,Hora,"PM 2,5",PM 10,SO2,NO2,O3,CO
SAN MARTIN DE PORRES,11/10/2025,06:00,11.21,14.74,8.16,40.81,2.05,623.30
PUENTE PIEDRA,11/10/2025,06:00,39.15,,15.00,25.02,9.77,"2,219.50"
PARIACHI,11/10/2025,07:00,85.42,128.14,11.12,43.42,12.68,"3,148.70"
SAN BORJA,11/10/2025,07:00,12.79,30.61,,25.83,25.23,883.20
VILLA MARIA DEL TRIUNFO,11/10/2025,07:00,16.85,22.42,4.59,16.21,4.79,"1,116.65"
CAMPO DE MARTE,11/10/2025,07:00,10.53,13.96,9.35,21.58,3.99,709.55
SANTA ANITA,11/10/2025,07:00,50.16,73.01,264.15,54.76,5.23,"2,764.39"
SAN JUAN DE LURIGANCHO,11/10/2025,07:00,33.29,35.19,2.22,27.12,3.16,
CERES (CRS),11/10/2025,07:00,,,17.91,26.19,6.01,
CARABAYLLO,11/10/2025,07:00,,,12.95,37.32,4.91,"1,316.75"
SAN MARTIN DE PORRES,11/10/2025,07:00,13.85,18.67,7.56,42.67,1.77,623.30
PUENTE PIEDRA,11/10/2025,07:00,43.21,,15.74,26.77,10.37,"2,236.75"
PARIACHI,11/10/2025,08:00,98.81,148.17,11.02,49.13,12.69,"3,292.45"
SAN BORJA,11/10/2025,08:00,13.16,29.16,,27.64,21.80,"1,037.30"
VILLA MARIA DEL TRIUNFO,11/10/2025,08:00,16.69,21.30,4.57,16.86,4.77,"1,238.55"
CAMPO DE MARTE,11/10/2025,08:00,11.42,15.69,9.51,21.73,3.91,754.40
SANTA ANITA,11/10/2025,08:00,35.73,49.49,263.23,57.75,5.37,"2,889.57"
SAN JUAN DE LURIGANCHO,11/10/2025,08:00,26.56,28.96,2.17,28.80,3.49,
CERES (CRS),11/10/2025,08:00,,,15.35,29.18,7.01,
CARABAYLLO,11/10/2025,08:00,,,13.58,41.94,4.84,"1,419.10"
SAN MARTIN DE PORRES,11/10/2025,08:00,15.14,20.47,7.71,43.20,1.72,623.15
PUENTE PIEDRA,11/10/2025,08:00,42.07,,16.44,26.51,14.00,"2,206.85"
PARIACHI,11/10/2025,09:00,86.28,129.18,10.92,55.36,13.10,0.00
SAN BORJA,11/10/2025,09:00,12.51,29.51,,29.08,19.23,"1,182.20"
VILLA MARIA DEL TRIUNFO,11/10/2025,09:00,17.84,23.82,5.15,16.88,4.83,"1,380.00"
CAMPO DE MARTE,11/10/2025,09:00,12.40,18.34,9.51,21.77,4.17,683.10
SANTA ANITA,11/10/2025,09:00,27.91,34.87,262.61,56.98,6.99,"2,945.19"
SAN JUAN DE LURIGANCHO,11/10/2025,09:00,26.71,29.46,2.16,30.81,3.63,
CERES (CRS),11/10/2025,09:00,,,7.73,31.38,8.70,
CARABAYLLO,11/10/2025,09:00,,,13.10,44.54,5.13,"1,469.70"
SAN MARTIN DE PORRES,11/10/2025,09:00,17.71,24.57,7.74,44.05,1.75,622.15
PUENTE PIEDRA,11/10/2025,09:00,38.06,,15.68,24.67,16.05,"2,188.45"
PARIACHI,11/10/2025,10:00,80.09,119.92,11.19,60.68,12.70,"3,199.30"
SAN BORJA,11/10/2025,10:00,13.78,31.76,,29.59,20.40,"1,146.55"
VILLA MARIA DEL TRIUNFO,11/10/2025,10:00,19.19,24.92,5.29,17.45,4.95,"1,451.30"
CAMPO DE MARTE,11/10/2025,10:00,15.73,23.35,9.70,22.17,3.87,710.70
SANTA ANITA,11/10/2025,10:00,34.14,43.49,263.95,56.83,8.03,"2,943.46"
SAN JUAN DE LURIGANCHO,11/10/2025,10:00,33.26,37.33,2.07,32.60,4.11,
CERES (CRS),11/10/2025,10:00,,,5.99,32.60,12.07,
CARABAYLLO,11/10/2025,10:00,,,13.39,45.50,4.75,"1,455.90"
SAN MARTIN DE PORRES,11/10/2025,10:00,25.07,36.17,8.15,44.86,1.55,622.15
PUENTE PIEDRA,11/10/2025,10:00,36.06,,13.90,20.53,20.27,"2,204.55"
PARIACHI,11/10/2025,11:00,76.47,180.40,10.65,72.22,12.71,"3,303.95"
SAN BORJA,11/10/2025,11:00,14.83,38.04,,30.17,28.83,"1,105.15"
VILLA MARIA DEL TRIUNFO,11/10/2025,11:00,29.84,43.77,5.33,18.29,4.95,"1,436.35"
CAMPO DE MARTE,11/10/2025,11:00,15.43,22.80,9.98,22.18,4.19,718.75
SANTA ANITA,11/10/2025,11:00,36.16,47.97,263.46,59.39,9.58,"2,930.53"
SAN JUAN DE LURIGANCHO,11/10/2025,11:00,34.87,39.42,2.01,34.46,4.17,
CERES (CRS),11/10/2025,11:00,,,6.05,34.52,18.19,
CARABAYLLO,11/10/2025,11:00,,,13.35,44.29,6.03,"1,435.20"
SAN MARTIN DE PORRES,11/10/2025,11:00,26.64,37.77,8.03,45.97,1.88,622.15
PUENTE PIEDRA,11/10/2025,11:00,34.25,,13.00,18.44,23.38,"2,153.95"
PARIACHI,11/10/2025,12:00,68.14,193.64,10.71,82.09,12.95,"3,252.20"
SAN BORJA,11/10/2025,12:00,16.55,68.28,,31.08,24.70,"1,300.65"
VILLA MARIA DEL TRIUNFO,11/10/2025,12:00,30.60,45.78,5.38,19.74,4.98,"1,358.15"
CAMPO DE MARTE,11/10/2025,12:00,13.77,20.30,10.22,21.77,4.10,724.50
SANTA ANITA,11/10/2025,12:00,34.02,45.45,269.85,61.24,11.12,"2,904.33"
SAN JUAN DE LURIGANCHO,11/10/2025,12:00,28.68,33.08,1.81,34.91,4.40,
CERES (CRS),11/10/2025,12:00,,,5.46,34.69,27.99,
CARABAYLLO,11/10/2025,12:00,,,13.05,47.81,7.38,"1,435.20"
SAN MARTIN DE PORRES,11/10/2025,12:00,25.93,36.57,7.89,46.19,1.79,622.76
PUENTE PIEDRA,11/10/2025,12:00,28.58,,12.48,15.60,29.40,"2,137.85"
PARIACHI,11/10/2025,13:00,62.02,166.63,10.52,86.37,15.09,"3,174.00"
SAN BORJA,11/10/2025,13:00,18.84,56.69,,33.09,36.87,"1,145.40"
VILLA MARIA DEL TRIUNFO,11/10/2025,13:00,26.13,39.08,5.27,21.53,4.79,"1,300.65"
CAMPO DE MARTE,11/10/2025,13:00,17.26,25.20,10.20,21.96,4.29,701.50
SANTA ANITA,11/10/2025,13:00,31.65,41.04,280.09,60.03,13.66,"2,855.55"
SAN JUAN DE LURIGANCHO,11/10/2025,13:00,23.61,27.72,1.70,36.87,4.58,
CERES (CRS),11/10/2025,13:00,,,4.89,30.87,44.02,
CARABAYLLO,11/10/2025,13:00,,,13.35,45.61,9.26,"1,400.70"
SAN MARTIN DE PORRES,11/10/2025,13:00,27.96,39.01,7.73,46.87,1.83,623.30
PUENTE PIEDRA,11/10/2025,13:00,26.03,,11.94,14.51,38.69,"2,141.30"
PARIACHI,11/10/2025,14:00,56.62,136.72,10.31,86.85,17.46,"3,103.85"
SAN BORJA,11/10/2025,14:00,17.90,45.03,,36.66,35.14,"1,209.80"
VILLA MARIA DEL TRIUNFO,11/10/2025,14:00,28.81,43.18,5.29,21.77,4.82,"1,260.40"
CAMPO DE MARTE,11/10/2025,14:00,13.05,18.56,10.47,21.73,4.21,729.10
SANTA ANITA,11/10/2025,14:00,35.59,45.76,283.93,64.72,16.18,"2,852.10"
SAN JUAN DE LURIGANCHO,11/10/2025,14:00,25.23,30.53,1.63,39.41,4.93,
CERES (CRS),11/10/2025,14:00,,,2.94,29.63,74.60,
CARABAYLLO,11/10/2025,14:00,,,13.30,47.51,10.44,"1,409.90"
SAN MARTIN DE PORRES,11/10/2025,14:00,21.61,30.15,7.53,48.35,2.04,623.30
PUENTE PIEDRA,11/10/2025,14:00,27.68,,12.08,32.86,37.04,"2,229.85"
PARIACHI,11/10/2025,15:00,52.72,126.63,10.39,83.21,21.26,"3,114.20"
SAN BORJA,11/10/2025,15:00,14.59,35.74,,34.27,35.53,"1,113.20"
VILLA MARIA DEL TRIUNFO,11/10/2025,15:00,34.72,64.56,5.74,21.92,4.98,"1,246.60"
CAMPO DE MARTE,11/10/2025,15:00,11.85,17.62,10.67,21.68,4.13,756.70
SANTA ANITA,11/10/2025,15:00,31.78,42.07,283.32,73.99,16.49,"2,865.26"
SAN JUAN DE LURIGANCHO,11/10/2025,15:00,25.34,34.29,1.44,42.48,5.70,
CERES (CRS),11/10/2025,15:00,,,4.35,28.91,97.37,
CARABAYLLO,11/10/2025,15:00,,,13.41,51.19,11.29,"1,496.15"
SAN MARTIN DE PORRES,11/10/2025,15:00,13.43,19.61,7.30,46.59,2.17,624.20
PUENTE PIEDRA,11/10/2025,15:00,36.77,,12.01,47.70,46.24,"2,404.65"
PARIACHI,11/10/2025,16:00,46.75,118.20,10.10,85.06,21.19,"3,176.30"
SAN BORJA,11/10/2025,16:00,9.93,27.32,,30.32,29.42,"1,029.25"
VILLA MARIA DEL TRIUNFO,11/10/2025,16:00,31.52,56.80,6.19,22.00,4.65,"1,198.30"
CAMPO DE MARTE,11/10/2025,16:00,8.45,12.51,11.23,21.54,4.32,765.90
SANTA ANITA,11/10/2025,16:00,25.16,34.61,284.71,78.84,17.27,"2,849.51"
SAN JUAN DE LURIGANCHO,11/10/2025,16:00,27.03,35.65,1.29,45.58,5.82,
CERES (CRS),11/10/2025,16:00,,,5.69,29.05,81.32,
CARABAYLLO,11/10/2025,16:00,,,13.34,55.76,12.61,"1,554.80"
SAN MARTIN DE PORRES,11/10/2025,16:00,11.28,17.65,6.99,44.12,2.10,624.45
PUENTE PIEDRA,11/10/2025,16:00,30.02,,12.11,48.17,50.37,"2,477.10"
PARIACHI,11/10/2025,17:00,43.93,117.21,10.14,89.00,17.29,"3,223.45"
SAN BORJA,11/10/2025,17:00,9.95,26.81,,26.55,23.25,"1,021.20"
VILLA MARIA DEL TRIUNFO,11/10/2025,17:00,28.67,43.00,6.19,19.95,4.68,"1,215.55"
CAMPO DE MARTE,11/10/2025,17:00,9.43,12.93,10.46,21.60,4.39,756.70
SANTA ANITA,11/10/2025,17:00,17.06,25.57,273.34,73.82,9.51,"2,843.55"
SAN JUAN DE LURIGANCHO,11/10/2025,17:00,16.83,24.40,1.22,46.41,5.02,
CERES (CRS),11/10/2025,17:00,,,5.39,27.97,46.41,
CARABAYLLO,11/10/2025,17:00,,,12.72,55.72,11.16,"1,575.50"
SAN MARTIN DE PORRES,11/10/2025,17:00,9.89,13.38,7.39,41.99,2.01,624.45
PUENTE PIEDRA,11/10/2025,17:00,29.22,,12.35,51.08,32.73,"2,566.80"
PARIACHI,11/10/2025,18:00,44.60,126.76,9.73,92.77,12.51,"3,186.65"
SAN BORJA,11/10/2025,18:00,9.54,30.80,,25.12,18.80,"1,048.80"
VILLA MARIA DEL TRIUNFO,11/10/2025,18:00,29.49,44.20,5.79,19.19,4.56,"1,285.70"
CAMPO DE MARTE,11/10/2025,18:00,11.69,16.74,9.32,21.81,4.30,742.90
SANTA ANITA,11/10/2025,18:00,18.38,26.79,265.95,66.72,6.29,"2,846.96"
SAN JUAN DE LURIGANCHO,11/10/2025,18:00,13.83,16.66,1.09,37.60,4.25,
CERES (CRS),11/10/2025,18:00,,,3.22,27.75,12.51,
CARABAYLLO,11/10/2025,18:00,,,12.13,49.69,6.77,"1,569.75"
SAN MARTIN DE PORRES,11/10/2025,18:00,11.30,15.25,7.60,40.72,1.74,624.45
PUENTE PIEDRA,11/10/2025,18:00,30.56,,12.10,47.75,17.01,"2,792.20"
PARIACHI,11/10/2025,21:00,61.20,91.80,10.11,66.55,12.24,"3,623.65"
SAN BORJA,11/10/2025,21:00,33.47,91.80,,25.00,3.12,"1,164.95"
VILLA MARIA DEL TRIUNFO,11/10/2025,21:00,39.44,57.87,6.64,18.29,4.83,"1,452.45"
CAMPO DE MARTE,11/10/2025,21:00,36.07,51.55,11.23,22.77,4.04,719.90
SANTA ANITA,11/10/2025,21:00,51.69,76.26,291.20,55.99,5.06,"3,140.02"
SAN JUAN DE LURIGANCHO,11/10/2025,21:00,40.79,43.44,,30.47,3.73,
CERES (CRS),11/10/2025,21:00,,,8.87,26.77,5.38,
CARABAYLLO,11/10/2025,21:00,,,13.93,45.12,4.70,"1,823.90"
SAN MARTIN DE PORRES,11/10/2025,21:00,38.22,46.13,7.77,42.63,1.83,623.30
PUENTE PIEDRA,11/10/2025,21:00,16.76,,12.27,37.07,9.77,"2,838.20"
PARIACHI,11/10/2025,22:00,70.43,105.65,10.18,60.69,12.26,"3,845.60"
SAN BORJA,11/10/2025,22:00,45.89,113.80,,24.80,3.00,"1,205.20"
VILLA MARIA DEL TRIUNFO,11/10/2025,22:00,39.53,56.80,6.41,17.15,4.58,"1,399.55"
CAMPO DE MARTE,11/10/2025,22:00,42.18,61.70,11.28,22.86,4.25,709.55
SANTA ANITA,11/10/2025,22:00,54.23,79.48,291.26,55.03,5.29,"3,213.46"
SAN JUAN DE LURIGANCHO,11/10/2025,22:00,40.58,43.49,,28.91,3.83,
CERES (CRS),11/10/2025,22:00,,,9.47,26.49,5.34,
CARABAYLLO,11/10/2025,22:00,,,14.77,46.64,4.48,"1,904.40"
SAN MARTIN DE PORRES,11/10/2025,22:00,40.73,50.23,8.66,43.91,1.67,623.30
PUENTE PIEDRA,11/10/2025,22:00,27.84,,12.63,26.85,9.56,"2,702.50"
PARIACHI,11/10/2025,23:00,77.82,116.72,10.99,55.23,12.33,"4,002.00"
SAN BORJA,11/10/2025,23:00,56.14,132.40,,24.20,3.46,"1,244.30"
VILLA MARIA DEL TRIUNFO,11/10/2025,23:00,44.47,64.32,6.02,16.79,4.91,"1,358.15"
CAMPO DE MARTE,11/10/2025,23:00,35.74,52.90,10.22,22.48,4.18,706.10
SANTA ANITA,11/10/2025,23:00,57.76,85.18,291.56,54.55,5.47,"3,237.21"
SAN JUAN DE LURIGANCHO,11/10/2025,23:00,41.97,45.54,,28.85,3.73,
CERES (CRS),11/10/2025,23:00,,,10.72,27.02,5.65,
CARABAYLLO,11/10/2025,23:00,,,14.87,49.65,4.56,"2,036.65"
SAN MARTIN DE PORRES,11/10/2025,23:00,33.79,44.00,8.25,43.70,1.67,623.30
PUENTE PIEDRA,11/10/2025,23:00,30.88,,14.42,26.90,9.88,"2,659.95"
PARIACHI,12/10/2025,00:00,83.84,125.76,11.63,51.24,12.65,"4,206.70"
SAN BORJA,12/10/2025,00:00,58.96,142.50,,23.69,2.85,"1,168.40"
VILLA MARIA DEL TRIUNFO,12/10/2025,00:00,49.51,71.77,5.98,15.55,4.75,"1,317.90"
CAMPO DE MARTE,12/10/2025,00:00,42.55,63.27,10.58,22.65,4.11,718.75
SANTA ANITA,12/10/2025,00:00,62.80,93.51,283.97,55.26,5.14,"3,315.81"
SAN JUAN DE LURIGANCHO,12/10/2025,00:00,44.46,47.97,,28.21,3.74,
CERES (CRS),12/10/2025,00:00,,,13.69,26.45,5.44,
CARABAYLLO,12/10/2025,00:00,,,15.44,51.72,4.57,"2,065.40"
SAN MARTIN DE PORRES,12/10/2025,00:00,35.66,48.86,8.39,42.41,1.39,623.30
PUENTE PIEDRA,12/10/2025,00:00,40.54,,16.83,23.65,9.90,"2,620.85"
PARIACHI,12/10/2025,01:00,87.30,130.95,11.78,48.35,12.85,"4,485.00"
SAN BORJA,12/10/2025,01:00,58.53,152.50,,23.89,3.16,"1,043.05"
VILLA MARIA DEL TRIUNFO,12/10/2025,01:00,56.19,81.70,6.10,15.25,4.91,"1,260.40"
CAMPO DE MARTE,12/10/2025,01:00,54.59,80.80,10.50,22.79,4.20,755.55
SANTA ANITA,12/10/2025,01:00,66.97,100.15,281.98,54.05,5.32,"3,382.53"
SAN JUAN DE LURIGANCHO,12/10/2025,01:00,45.40,49.55,,28.22,3.90,
CERES (CRS),12/10/2025,01:00,,,17.73,27.00,5.49,
CARABAYLLO,12/10/2025,01:00,,,15.41,50.89,4.69,"2,005.60"
SAN MARTIN DE PORRES,12/10/2025,01:00,38.84,53.12,8.53,41.82,1.42,624.45
PUENTE PIEDRA,12/10/2025,01:00,45.50,,17.51,22.22,9.80,"2,558.75"
PARIACHI,12/10/2025,02:00,77.67,116.50,12.04,48.24,12.76,"4,815.05"
SAN BORJA,12/10/2025,02:00,65.51,156.70,,23.33,3.31,"1,117.80"
VILLA MARIA DEL TRIUNFO,12/10/2025,02:00,57.57,83.40,6.00,14.77,4.76,"1,283.40"
CAMPO DE MARTE,12/10/2025,02:00,46.30,68.74,10.45,22.64,3.98,678.50
SANTA ANITA,12/10/2025,02:00,64.98,97.33,282.44,53.40,5.04,"3,411.17"
SAN JUAN DE LURIGANCHO,12/10/2025,02:00,46.27,50.03,,27.82,3.64,
CERES (CRS),12/10/2025,02:00,,,27.22,28.01,6.28,
CARABAYLLO,12/10/2025,02:00,,,15.65,48.92,4.51,"1,973.40"
SAN MARTIN DE PORRES,12/10/2025,02:00,42.88,58.35,8.64,42.73,1.44,624.45
PUENTE PIEDRA,12/10/2025,02:00,43.44,,16.73,21.85,9.89,"2,600.15"
PARIACHI,12/10/2025,03:00,76.77,115.16,11.91,46.67,12.67,"4,973.75"
SAN BORJA,12/10/2025,03:00,67.67,150.40,,23.11,3.14,"1,147.70"
VILLA MARIA DEL TRIUNFO,12/10/2025,03:00,59.03,85.80,6.28,14.10,5.06,"1,361.60"
CAMPO DE MARTE,12/10/2025,03:00,45.29,65.06,10.03,22.50,4.20,726.80
SANTA ANITA,12/10/2025,03:00,64.78,97.04,283.91,52.86,5.17,"3,458.99"
SAN JUAN DE LURIGANCHO,12/10/2025,03:00,49.03,52.75,,27.02,3.38,
CERES (CRS),12/10/2025,03:00,,,30.52,27.60,6.07,
CARABAYLLO,12/10/2025,03:00,,,15.37,47.55,4.75,"1,907.85"
SAN MARTIN DE PORRES,12/10/2025,03:00,46.99,64.58,8.55,42.60,1.73,624.45
PUENTE PIEDRA,12/10/2025,03:00,38.58,,15.78,21.79,9.69,"2,480.55"
PARIACHI,12/10/2025,04:00,65.20,97.80,12.16,45.21,12.75,"4,785.15"
SAN BORJA,12/10/2025,04:00,59.90,135.60,,23.48,2.91,"1,018.90"
VILLA MARIA DEL TRIUNFO,12/10/2025,04:00,61.22,85.30,6.37,14.03,4.93,"1,404.15"
CAMPO DE MARTE,12/10/2025,04:00,51.26,70.92,10.09,22.65,4.13,688.85
SANTA ANITA,12/10/2025,04:00,63.89,95.04,288.85,52.42,5.38,"3,385.64"
SAN JUAN DE LURIGANCHO,12/10/2025,04:00,41.23,43.87,2.41,25.57,3.71,
CERES (CRS),12/10/2025,04:00,,,17.46,26.94,4.70,
CARABAYLLO,12/10/2025,04:00,,,14.56,45.33,4.87,"1,806.65"
SAN MARTIN DE PORRES,12/10/2025,04:00,51.46,70.70,8.54,44.15,1.59,624.45
PUENTE PIEDRA,12/10/2025,04:00,38.88,,16.79,20.25,9.22,"2,385.10"
PARIACHI,12/10/2025,05:00,67.56,101.34,12.32,44.63,12.65,"4,819.65"
SAN BORJA,12/10/2025,05:00,65.51,141.90,,23.56,3.11,"1,056.85"
VILLA MARIA DEL TRIUNFO,12/10/2025,05:00,61.93,74.06,6.55,13.84,5.12,"1,442.10"
CAMPO DE MARTE,12/10/2025,05:00,53.75,75.98,10.30,22.71,4.02,729.10
SANTA ANITA,12/10/2025,05:00,72.44,107.92,291.86,51.83,5.20,"3,377.59"
SAN JUAN DE LURIGANCHO,12/10/2025,05:00,38.31,40.28,2.34,23.63,3.28,
CERES (CRS),12/10/2025,05:00,,,17.59,26.21,5.11,
CARABAYLLO,12/10/2025,05:00,,,14.93,43.92,4.83,"1,753.75"
SAN MARTIN DE PORRES,12/10/2025,05:00,50.67,65.12,8.02,43.84,1.51,624.45
PUENTE PIEDRA,12/10/2025,05:00,34.46,,15.53,20.74,9.82,"2,503.55"
PARIACHI,12/10/2025,06:00,57.66,86.49,11.64,40.61,12.82,"4,702.35"
SAN BORJA,12/10/2025,06:00,58.48,121.50,,23.58,3.23,"1,021.20"
VILLA MARIA DEL TRIUNFO,12/10/2025,06:00,76.88,97.00,6.41,13.90,4.64,"1,485.80"
CAMPO DE MARTE,12/10/2025,06:00,52.32,74.25,10.35,22.69,4.14,739.45
SANTA ANITA,12/10/2025,06:00,78.00,116.02,284.49,51.52,5.34,"3,361.53"
SAN JUAN DE LURIGANCHO,12/10/2025,06:00,43.67,46.43,2.38,23.92,3.11,
CERES (CRS),12/10/2025,06:00,,,17.31,26.43,5.53,
CARABAYLLO,12/10/2025,06:00,,,14.77,44.73,4.83,"1,729.60"
SAN MARTIN DE PORRES,12/10/2025,06:00,47.17,60.30,8.14,44.92,1.51,624.45
PUENTE PIEDRA,12/10/2025,06:00,54.11,,14.29,20.96,9.83,"2,516.20"
PARIACHI,12/10/2025,07:00,133.37,200.03,12.09,45.58,12.87,"4,742.60"
SAN BORJA,12/10/2025,07:00,44.75,89.80,,23.69,5.65,"1,018.90"
VILLA MARIA DEL TRIUNFO,12/10/2025,07:00,99.50,125.00,7.08,13.68,5.24,"1,618.05"
CAMPO DE MARTE,12/10/2025,07:00,54.88,74.56,10.27,22.77,4.16,748.65
SANTA ANITA,12/10/2025,07:00,82.77,123.87,284.80,52.07,5.10,"3,406.45"
SAN JUAN DE LURIGANCHO,12/10/2025,07:00,48.78,52.51,2.30,26.02,3.57,
CERES (CRS),12/10/2025,07:00,,,13.90,29.01,5.84,
CARABAYLLO,12/10/2025,07:00,,,14.71,45.83,4.77,"1,742.25"
SAN MARTIN DE PORRES,12/10/2025,07:00,37.08,49.69,8.85,45.53,1.58,624.45
PUENTE PIEDRA,12/10/2025,07:00,63.91,,13.73,22.18,9.88,"2,609.35"
PARIACHI,12/10/2025,08:00,127.75,191.62,11.60,57.81,12.92,"4,434.40"
SAN BORJA,12/10/2025,08:00,44.91,88.90,,23.82,7.28,"1,048.80"
VILLA MARIA DEL TRIUNFO,12/10/2025,08:00,100.20,143.90,9.27,12.71,5.31,"1,703.15"
CAMPO DE MARTE,12/10/2025,08:00,48.44,66.77,10.35,22.64,4.23,695.75
SANTA ANITA,12/10/2025,08:00,95.17,138.22,286.59,55.76,5.09,"3,426.67"
SAN JUAN DE LURIGANCHO,12/10/2025,08:00,50.30,53.90,2.38,30.42,3.97,
CERES (CRS),12/10/2025,08:00,,,15.59,36.13,7.04,
CARABAYLLO,12/10/2025,08:00,,,14.85,48.77,4.92,"1,768.70"
SAN MARTIN DE PORRES,12/10/2025,08:00,34.98,46.27,9.16,46.13,1.72,623.68
PUENTE PIEDRA,12/10/2025,08:00,67.93,,13.60,26.47,10.74,"2,470.20"
PARIACHI,12/10/2025,09:00,139.86,242.97,11.94,81.12,12.95,"4,399.90"
SAN BORJA,12/10/2025,09:00,36.03,69.86,,24.65,12.14,"1,068.35"
VILLA MARIA DEL TRIUNFO,12/10/2025,09:00,83.60,120.90,10.46,13.88,4.97,"1,681.30"
CAMPO DE MARTE,12/10/2025,09:00,41.17,54.72,10.20,22.56,3.98,732.55
SANTA ANITA,12/10/2025,09:00,83.77,114.10,289.87,63.00,6.08,"3,412.86"
SAN JUAN DE LURIGANCHO,12/10/2025,09:00,48.95,52.24,2.18,35.95,4.17,
CERES (CRS),12/10/2025,09:00,,,16.33,42.21,12.64,
CARABAYLLO,12/10/2025,09:00,,,15.30,52.98,5.05,"1,769.85"
SAN MARTIN DE PORRES,12/10/2025,09:00,30.77,40.63,8.76,46.18,1.54,623.30
PUENTE PIEDRA,12/10/2025,09:00,66.55,,13.24,26.26,12.87,"2,358.65"
PARIACHI,12/10/2025,10:00,126.36,237.79,11.72,104.02,12.74,"4,095.15"
SAN BORJA,12/10/2025,10:00,28.85,56.41,,26.77,21.21,"1,062.60"
VILLA MARIA DEL TRIUNFO,12/10/2025,10:00,68.85,100.40,9.78,16.09,5.20,"1,622.65"
CAMPO DE MARTE,12/10/2025,10:00,19.06,23.91,10.30,21.92,4.30,708.40
SANTA ANITA,12/10/2025,10:00,64.16,81.13,291.99,68.41,6.92,"3,339.85"
SAN JUAN DE LURIGANCHO,12/10/2025,10:00,44.49,47.20,2.18,35.82,4.10,
CERES (CRS),12/10/2025,10:00,,,14.88,42.26,26.36,
CARABAYLLO,12/10/2025,10:00,,,14.46,59.09,5.36,"1,734.20"
SAN MARTIN DE PORRES,12/10/2025,10:00,29.41,39.31,8.60,46.09,1.56,623.30
PUENTE PIEDRA,12/10/2025,10:00,59.18,,12.89,28.88,21.38,"2,316.10"
PARIACHI,12/10/2025,11:00,84.88,179.72,11.24,107.99,12.73,"3,775.45"
SAN BORJA,12/10/2025,11:00,29.09,55.50,,28.93,31.20,"1,033.85"
VILLA MARIA DEL TRIUNFO,12/10/2025,11:00,61.44,90.90,8.68,17.11,5.07,"1,524.90"
CAMPO DE MARTE,12/10/2025,11:00,19.55,24.18,10.44,21.85,4.18,722.20
SANTA ANITA,12/10/2025,11:00,50.22,60.12,289.21,66.95,16.80,"3,100.50"
